ticker,open,high,low,close,volume
agf,15.25,15.25,15.25,15.25,27370
bbc,13.55,13.55,13.55,13.55,89540
bpc,4.94,4.97,4.94,4.97,18140
can,10.95,11.05,10.95,11.04,5240
dha,9.02,9.02,9.02,9.02,28470
dpc,6.79,6.79,6.79,6.79,10000
gil,3.79,3.79,3.79,3.79,35330
gmd,17.93,17.93,17.93,17.93,55530
hap,6.38,6.38,6.31,6.31,93120
has,9.28,9.28,9.09,9.08,14800
htv,4.93,4.93,4.93,4.92,28390
kdc,4.79,4.87,4.79,4.87,61950
laf,8.41,8.41,8.41,8.41,48570
mhc,6.26,6.26,6.26,6.26,97190
nkd,27.08,27.08,26.28,26.28,11550
pms,4.19,4.19,4.19,4.19,8590
pnc,13.87,14.18,13.87,14.18,23050
ree,5.21,5.26,5.21,5.26,234810
sam,6.29,6.29,6.29,6.29,78330
sav,14.12,14.12,14.01,14.01,51680
sfc,2.2,2.2,2.2,2.2,11260
sgh,3.36,3.38,3.36,3.38,1750
ssc,13.48,13.48,13.12,13.12,12170
tms,11.55,11.55,11.55,11.55,22190
tna,1.94,1.94,1.94,1.94,200
tri,27.21,27.65,27.21,27.65,22500
ts4,4.99,4.99,4.83,4.83,1580
tya,13.76,13.76,13.76,13.76,68020
vnm,4.67,4.67,4.67,4.67,129210
vtc,16.03,16.03,16.03,16.03,8970
